INE498B01024,SHOPERSTOP,EQ,Shoppers Stop Limited
INE498E01010,SALONA,BE,Salona Cotspin Limited
INE498L01015,L&TFH,EQ,L&T Finance Holdings Limited
INE499A01024,DCMSHRIRAM,EQ,DCM Shriram Limited
INE500A01029,DCW,BE,DCW Limited
INE500L01026,SHK,EQ,S H Kelkar and Company Limited
INE501A01019,DEEPAKFERT,EQ,Deepak Fertilizers and Petrochemicals Corporation Limited
INE501G01024,HTMEDIA,EQ,HT Media Limited
INE501W01021,SPTL,EQ,Sintex Plastics Technology Limited
INE502K01016,TALWALKARS,EQ,Talwalkars Better Value Fitness Limited
INE503A01015,DCBBANK,EQ,DCB Bank Limited
INE503B01013,STEELXIND,EQ,STEEL EXCHANGE INDIA LIMITED
INE505C01016,PRAENG,EQ,Prajay Engineers Syndicate Limited
INE506A01018,DREDGECORP,EQ,Dredging Corporation of India Limited
INE508G01029,TIMETECHNO,EQ,Time Technoplast Limited
INE509F01011,CUPID,EQ,Cupid Limited
INE509K01011,TECHNOFAB,BE,Technofab Engineering Limited
INE510A01028,ENGINERSIN,EQ,Engineers India Limited
INE510K01019,SHILPI,BZ,Shilpi Cable Technologies Limited
INE511C01022,MAGMA,EQ,Magma Fincorp Limited
INE513A01014,SCHAEFFLER,EQ,Schaeffler India Limited
INE516A01017,UFLEX,EQ,UFLEX Limited
INE516K01024,GOENKA,BZ,Goenka Diamond and Jewels Limited
INE517B01013,TTML,BE,Tata Teleservices (Maharashtra) Limited
INE517F01014,GPPL,EQ,Gujarat Pipavav Port Limited
INE517U01013,AGLSL,EQ,Artemis Global Life Sciences Limited
INE519A01011,FOSECOIND,EQ,Foseco India Limited
INE519C01017,SUMMITSEC,EQ,Summit Securities Limited
INE520A01019,ZENSARTECH,EQ,Zensar Technologies Limited
INE520H01022,BEARDSELL,EQ,Beardsell Limited
INE521J01018,CAREERP,EQ,Career Point Limited
INE522D01027,MANAPPURAM,EQ,Manappuram Finance Limited
INE522F01014,COALINDIA,EQ,Coal India Limited
INE523B01011,AKSHOPTFBR,BE,Aksh Optifibre Limited
INE524A01029,GABRIEL,EQ,Gabriel India Limited
INE524B01027,GANDHITUBE,EQ,Gandhi Special Tubes Limited
INE524L01026,KRIDHANINF,EQ,Kridhan Infra Limited
INE526A01016,GARDENSILK,EQ,Garden Silk Mills Limited
INE526B01014,CALSOFT,BE,California Software Company Limited
INE526B01014,CALSOFT,BZ,California Software Company Limited
INE526E01018,SHRIPISTON,BE,Shriram Pistons & Rings Limited
INE526G01021,VIVIMEDLAB,EQ,Vivimed Labs Limited
INE527H01019,UFO,EQ,UFO Moviez India Limited
INE528A01020,GKWLIMITED,EQ,GKW Limited
INE528G01027,YESBANK,EQ,Yes Bank Limited
INE528K01011,GALLISPAT,EQ,Gallantt Ispat Limited
INE529A01010,FMGOETZE,EQ,Federal-Mogul Goetze (India) Limited.
INE529D01014,PATINTLOG,EQ,Patel Integrated Logistics Limited
INE529F01027,SIGNET,BE,Signet Industries Limited
INE530B01024,IIFL,EQ,IIFL Holdings Limited
INE531A01024,KANSAINER,EQ,Kansai Nerolac Paints Limited
INE531E01026,HINDCOPPER,EQ,Hindustan Copper Limited
INE532F01054,EDELWEISS,EQ,Edelweiss Financial Services Limited
INE533D01024,RAJRAYON,BE,Raj Rayon Industries Limited
INE536A01023,GRINDWELL,EQ,Grindwell Norton Limited
INE536H01010,MAHINDCIE,EQ,Mahindra CIE Automotive Limited
INE537A01013,GTNIND,EQ,GTN Industries Limited
INE538A01037,GUJFLUORO,EQ,Gujarat Fluorochemicals Limited
INE539A01019,GHCL,EQ,GHCL Limited
INE540G01014,AMBIKCO,EQ,Ambika Cotton Mills Limited
INE540H01012,VOLTAMP,EQ,Voltamp Transformers Limited
INE540H01012,VOLTAMP,IL,Voltamp Transformers Limited
INE540L01014,ALKEM,EQ,Alkem Laboratories Limited
INE542A01039,GSCLCEMENT,EQ,Gujarat Sidhee Cement Limited
INE542B01011,AKSHARCHEM,EQ,AksharChem India Limited
INE542C01019,NKIND,BE,NK Industries Limited
INE542F01012,RNAVAL,EQ,Reliance Naval and Engineering Limited
INE544A01019,HARRMALAYA,BE,Harrisons  Malayalam Limited
INE544H01014,JHS,EQ,JHS Svendgaard Laboratories Limited
INE544R01013,GREENLAM,EQ,Greenlam Industries Limited
INE545A01016,HEG,EQ,HEG Limited
INE545H01011,TIIL,EQ,Technocraft Industries (India) Limited
INE547E01014,IMPAL,EQ,India Motor Parts and Accessories Limited
INE548A01028,HFCL,EQ,Himachal Futuristic Communications Limited
INE548C01032,EMAMILTD,EQ,Emami Limited
INE549A01026,HCC,EQ,Hindustan Construction Company Limited
INE550B01014,HBSTOCK,EQ,HB Stockholdings Limited
INE550C01020,URJA,BE,Urja Global Limited
INE550H01011,SUPREMEINF,EQ,Supreme Infrastructure India Limited
INE551A01022,HINDDORROL,BE,Hindustan Dorr-Oliver Limited
INE553C01016,NECCLTD,EQ,North Eastern Carrying Corporation Limited
INE555B01013,AXISCADES,EQ,AXISCADES Engineering Technologies Limited
INE557A01011,HIL,EQ,HIL Limited
INE557B01019,LIBERTSHOE,EQ,Liberty Shoes Limited
INE558B01017,MANGCHEFER,EQ,Mangalore Chemicals & Fertilizers Limited
INE558D01021,CORALFINAC,EQ,Coral India Finance & Housing Limited
INE559A01017,IFBIND,EQ,IFB Industries Limited
INE559B01023,NAKODA,BE,Nakoda Limited
INE559D01011,CREST,EQ,Crest Ventures Limited
INE560A01015,INDIAGLYCO,EQ,India Glycols Limited
INE560K01014,PFS,EQ,PTC India Financial Services Limited
INE561C01019,BHARATGEAR,EQ,Bharat Gears Limited
INE561H01026,PARSVNATH,EQ,Parsvnath Developers Limited
INE562A01011,INDIANB,EQ,Indian Bank
INE562B01019,RAJSREESUG,EQ,Rajshree Sugars & Chemicals Limited
INE563J01010,ASTEC,EQ,Astec LifeSciences Limited
INE565A01014,IOB,EQ,Indian Overseas Bank
INE565L01011,ZEELEARN,EQ,Zee Learn Limited
INE566K01011,ISFT,EQ,Intrasoft Technologies Limited
INE567A01010,NIPPOBATRY,EQ,Indo-National Limited
INE569C01020,ORIENTABRA,EQ,Orient Abrasives Limited
INE570D01018,ARROWGREEN,EQ,Arrow Greentech Limited
INE571A01020,IPCALAB,EQ,IPCA Laboratories Limited
INE571B01028,JAYBARMARU,EQ,Jay Bharat Maruti Limited
INE572A01028,JBCHEPHARM,EQ,JB Chemicals & Pharmaceuticals Limited
INE572E01012,PNBHOUSING,EQ,PNB Housing Finance Limited
INE573A01042,JKTYRE,EQ,JK Tyre & Industries Limited
INE573K01017,RUSHIL,EQ,Rushil Decor Limited
INE574I01035,ARCOTECH,EQ,Arcotech Limited
INE576I01022,JKIL,EQ,J.Kumar Infraprojects Limited
INE577A01027,MUNJALSHOW,EQ,Munjal Showa Limited
INE577L01016,STEL,EQ,Stel Holdings Limited
INE578A01017,HEIDELBERG,EQ,HeidelbergCement India Limited
INE579C01029,VIMTALABS,EQ,Vimta Labs Limited
INE580B01029,GRUH,EQ,Gruh Finance Limited
INE583B01015,SANDESH,EQ,The Sandesh Limited
INE583C01021,DECCANCE,EQ,Deccan Cements Limited
INE584A01023,NMDC,EQ,NMDC Limited
INE584F01014,MANGALAM,EQ,Mangalam Drugs And Organics Limited
INE585B01010,MARUTI,EQ,Maruti Suzuki India Limited
INE586B01026,TAJGVK,EQ,Taj GVK Hotels & Resorts Limited
INE586G01017,GULFPETRO,EQ,GP Petroleums Limited
INE586V01016,TCIEXP,EQ,TCI Express Limited
INE587G01015,KAYA,EQ,Kaya Limited
INE588B01014,ECEIND,EQ,ECE Industries Limited
INE589A01014,NLCINDIA,EQ,NLC India Limited
INE589G01011,BRFL,EQ,Bombay Rayon Fashions Limited
INE590L01019,VASWANI,EQ,Vaswani Industries Limited
INE591A01010,OILCOUNTUB,EQ,Oil Country Tubular Limited
INE591G01017,NIITTECH,EQ,NIIT Technologies Limited
INE592A01026,ORIENTPPR,EQ,Orient Paper & Industries Limited
INE592B01016,TTL,EQ,T T Limited
INE592I01029,METKORE,EQ,Metkore Alloys & Industries Limited
INE594B01012,BSL,EQ,BSL Limited
INE594H01019,THYROCARE,EQ,Thyrocare Technologies Limited
INE596H01014,HOVS,BE,HOV Services Limited
INE597I01010,SHARDAMOTR,EQ,Sharda Motor Industries Limited
INE597J01018,SHALBY,EQ,Shalby Limited
INE597L01014,LOVABLE,EQ,Lovable Lingerie Limited
INE598C01011,HISARMETAL,BE,Hisar Metal Industries Limited
INE599M01018,JUSTDIAL,EQ,Just Dial Limited
INE600A01035,PILITA,BE,PIL ITALICA LIFESTYLE LIMITED
INE600L01024,LALPATHLAB,EQ,Dr. Lal Path Labs Ltd.
INE602A01015,PHILIPCARB,EQ,Phillips Carbon Black Limited
INE602G01020,KITEX,EQ,Kitex Garments Limited
INE602K01014,SYNCOM,EQ,Syncom Healthcare Limited
INE603A01013,PRAKASH,EQ,Prakash Industries Limited
INE603J01030,PIIND,EQ,PI Industries Limited
INE606A01024,AMJLAND,EQ,Amj Land Holdings Limited
INE607D01018,ORIENTBELL,EQ,Orient Bell Limited
INE607L01029,BILENERGY,BE,Bil Energy Systems Limited
INE608A01012,PSB,EQ,Punjab & Sind Bank
INE609C01024,ORIENTLTD,BE,Orient Press Limited
INE610B01024,GUJRAFFIA,BE,Gujarat Raffia Industries Limited
INE610C01014,ARENTERP,EQ,Rajdarshan Industries Limited
INE610E01010,KALYANI,BE,Kalyani Commercials Limited
INE611A01016,RSWM,EQ,RSWM Limited
INE611L01021,INDTERRAIN,EQ,Indian Terrain Fashions Limited
INE612J01015,REPCOHOME,EQ,Repco Home Finance Limited
INE613A01020,RALLIS,EQ,Rallis India Limited
INE614A01028,RAMCOIND,EQ,Ramco Industries Limited
INE614B01018,KTKBANK,EQ,The Karnataka Bank Limited
INE614G01033,RPOWER,EQ,Reliance Power Limited
INE615H01020,TWL,EQ,Titagarh Wagons Limited
INE615I01010,GLOBUSSPR,BE,Globus Spirits Limited
INE615P01015,QUESS,EQ,Quess Corp Limited
INE617A01013,REVATHI,EQ,Revathi Equipment Limited
INE618H01016,PARABDRUGS,BE,Parabolic Drugs Limited
INE618L01018,5PAISA,EQ,5Paisa Capital Limited
INE618N01014,BALAXI,BE,Balaxi Ventures Limited
INE619A01027,RUCHISOYA,EQ,Ruchi Soya Industries Limited
INE619I01012,A2ZINFRA,EQ,A2Z Infra Engineering Limited
INE621H01010,RELIGARE,EQ,Religare Enterprises Limited
INE621L01012,TEXRAIL,EQ,Texmaco Rail & Engineering Limited
INE623A01011,SAKHTISUG,EQ,Sakthi Sugars Limited
INE623B01027,FEL,EQ,Future Enterprises Limited
INE625B01014,RANASUG,EQ,Rana Sugars Limited
INE625G01013,WELENT,EQ,Welspun Enterprises Limited
INE627H01017,CTE,EQ,Cambridge Technology Enterprises Limited
INE628A01036,UPL,EQ,UPL Limited
INE629D01012,BANSWRAS,EQ,Banswara Syntex Limited
INE630A01016,SESHAPAPER,EQ,Seshasayee Paper and Boards Limited
INE631A01022,SHANTIGEAR,EQ,Shanthi Gears Limited
INE632C01026,VIDHIING,EQ,Vidhi Specialty Food Ingredients Limited
INE633B01018,POLYPLEX,EQ,Polyplex Corporation Limited
INE634A01018,HONDAPOWER,EQ,Honda Siel Power Products Limited
INE634I01029,KNRCON,EQ,KNR Constructions Limited
INE635Q01029,GULFOILLUB,EQ,Gulf Oil Lubricants India Limited
INE636A01039,MAWANASUG,EQ,Mawana Sugars Limited
INE637C01025,POKARNA,EQ,Pokarna Limited
INE637H01024,SHIVAMAUTO,EQ,Shivam Autotech Limited
INE639K01016,NITESHEST,BE,Nitesh Estates Limited
INE640A01023,SKFINDIA,EQ,SKF India Limited
INE640C01011,SHAHALLOYS,EQ,Shah Alloys Limited
INE641C01019,KAVVERITEL,EQ,Kavveri Telecom Products Limited
INE643A01035,SONASTEER,EQ,Sona Koyo Steering Systems Limited
INE643K01018,ARIHANTSUP,EQ,Arihant Superstructures Limited
INE645H01027,SUTLEJTEX,EQ,Sutlej Textiles and Industries Limited
INE645L01011,JUBLINDS,EQ,Jubilant Industries Limited
INE646C01018,GROBTEA,BE,The Grob Tea Company Limited
INE646L01027,INDIGO,EQ,InterGlobe Aviation Limited
INE646X01014,ASTRON,BE,Astron Paper & Board Mill Limited
INE647A01010,SRF,EQ,SRF Limited
INE647O01011,ABFRL,EQ,Aditya Birla Fashion and Retail Limited
INE648H01013,HANUNG,BE,Hanung Toys and Textiles Limited
INE649H01011,EUROCERA,EQ,Euro Ceramics Limited
INE650K01021,8KMILES,EQ,8K Miles Software Services Limited
INE650L01011,BROOKS,EQ,Brooks Laboratories Limited
INE651C01018,LAKPRE,EQ,Lakshmi Precision Screws Limited
INE651G01027,SUPREMETEX,EQ,Supreme Tex Mart Limited
INE652F01027,CCHHL,BE,Country Club Hospitality & Holidays Limited
INE655A01013,STCINDIA,BE,The State Trading Corporation of India Limited
INE655B01011,BANARBEADS,BE,Banaras Beads Limited
INE656K01010,DQE,BE,DQ Entertainment (International) Limited
INE657B01025,BLUECHIP,BE,Blue Chip India Limited
INE658G01014,SALSTEEL,BE,S.A.L. Steel Limited
INE659A01023,SUDARSCHEM,EQ,Sudarshan Chemical Industries Limited
INE659D01019,SURANAIND,EQ,Surana Industries Limited
INE660A01013,SUNDARMFIN,EQ,Sundaram Finance Limited
INE661I01014,BGRENERGY,EQ,BGR Energy Systems Limited
INE662A01027,SUPERSPIN,BE,Super Spinning Mills Limited
INE662C01015,CHROMATIC,BE,Chromatic India Limited
INE662L01016,TCIDEVELOP,BE,TCI Developers Limited
INE663A01017,SUPPETRO,EQ,Supreme Petrochem Limited
INE663B01015,CONTROLPR,EQ,Control Print Limited
INE663F01024,NAUKRI,EQ,Info Edge (India) Limited
INE665A01038,SWANENERGY,EQ,Swan Energy Limited
INE665J01013,VMART,EQ,V-Mart Retail Limited
INE666E01012,ANDHRACEMT,EQ,Andhra Cements Limited
INE667A01018,SYNDIBANK,EQ,Syndicate Bank
INE667G01015,SAKSOFT,EQ,Saksoft Limited
INE668D01028,DONEAR,BE,Donear Industries Limited
INE668F01031,JYOTHYLAB,EQ,Jyothy Laboratories Limited
INE669C01036,TECHM,EQ,Tech Mahindra Limited
INE669E01016,IDEA,EQ,Idea Cellular Limited
INE670A01012,TATAELXSI,EQ,Tata Elxsi Limited
INE670X01014,LASA,BE,Lasa Supergenerics Limited
INE671A01010,HONAUT,EQ,Honeywell Automation India Limited
INE671H01015,SOBHA,EQ,Sobha Limited
INE672A01018,TATAINVEST,EQ,Tata Investment Corporation Limited
INE672B01032,MUNJALAU,EQ,Munjal Auto Industries Limited
INE672K01025,CNOVAPETRO,EQ,CIL Nova Petrochemicals Limited
INE673G01013,BHARATIDIL,BZ,Bharati Defence and Infrastructure Limited
INE674A01014,TATASPONGE,EQ,Tata Sponge Iron Limited
INE674K01013,ABCAPITAL,EQ,Aditya Birla Capital Limited
INE675C01017,CIGNITITEC,BE,Cigniti Technologies Limited
INE675G01018,PINCON,EQ,Pincon Spirit Limited
INE676A01019,AGCNET,BE,AGC Networks Limited
INE677H01012,DEEPIND,EQ,Deep Industries Limited
INE680A01011,DHANBANK,EQ,Dhanlaxmi Bank Limited
INE681B01017,INDRAMEDCO,EQ,Indraprastha Medical Corporation Limited
INE681C01015,KEYCORPSER,EQ,Keynote Corporate Services Limited
INE683A01023,SOUTHBANK,EQ,The South Indian Bank Limited
INE683C01011,MAITHANALL,EQ,Maithan Alloys Limited
INE684F01012,FSL,EQ,Firstsource Solutions Limited
INE685A01028,TORNTPHARM,EQ,Torrent Pharmaceuticals Limited
INE686A01026,ITDCEM,EQ,ITD Cementation India Limited
INE686F01025,UBL,EQ,United Breweries Limited
INE686I01011,SITASHREE,BE,Sita Shree Food Products Limited
INE688A01022,TCI,EQ,Transport Corporation of India Limited
INE688D01026,RESPONIND,EQ,Responsive Industries Limited
INE688E01024,HERCULES,EQ,Hercules Hoists Limited
INE688I01017,CAPF,EQ,Capital First Limited
INE688J01015,EXCEL,BE,Excel Realty N Infra Limited
INE690A01010,TTKPRESTIG,EQ,TTK Prestige Limited
INE691A01018,UCOBANK,EQ,UCO Bank
INE692A01016,UNIONBANK,EQ,Union Bank of India
INE692B01014,MURUDCERA,EQ,Murudeshwar Ceramics Limited
INE692G01013,XCHANGING,EQ,Xchanging Solutions Limited
INE694A01020,UNITECH,EQ,Unitech Limited
INE694C01018,LAKSHVILAS,EQ,Lakshmi Vilas Bank Limited
INE694D01016,VADILALIND,EQ,Vadilal Industries Limited
INE695A01019,UNITEDBNK,EQ,United Bank of India
INE695B01025,COUNCODOS,BE,Country Condo's Limited
INE699A01011,UTTAMSTL,BE,Uttam Galva Steels Limited
INE699B01027,SAMBHAAV,EQ,Sambhaav Media Limited
INE700A01033,JUBILANT,EQ,Jubilant Life Sciences Limited
INE701A01023,VHL,EQ,Vardhman Holdings Limited
INE701B01021,PUNJLLOYD,EQ,Punj Lloyd Limited
INE702C01019,APLAPOLLO,EQ,APL Apollo Tubes Limited
INE703A01011,VIDEOIND,EQ,Videocon Industries Limited
INE703B01027,RATNAMANI,EQ,Ratnamani Metals & Tubes Limited
INE703H01016,HUBTOWN,EQ,Hubtown Limited
INE704H01022,CINELINE,EQ,Cineline India Limited
INE704P01017,COCHINSHIP,EQ,Cochin Shipyard Limited
INE705A01016,VIJAYABANK,EQ,Vijaya Bank
INE705C01020,SHIVATEX,BE,Shiva Texyarn Limited
INE705C01020,SHIVATEX,EQ,Shiva Texyarn Limited
INE707A01012,VINDHYATEL,EQ,Vindhya Telelinks Limited
INE707C01018,CAPTRUST,EQ,Capital Trust Limited
INE709A01018,VLSFINANCE,EQ,VLS Finance Limited
INE710A01016,VSTIND,EQ,VST Industries Limited
INE711A01022,WALCHANNAG,EQ,Walchandnagar Industries Limited
INE712B01010,SUPERHOUSE,EQ,Superhouse Limited
INE712K01011,SHREEPUSHK,EQ,Shree Pushkar Chemicals & Fertilisers Limited
INE713B01026,SURYALAXMI,EQ,Suryalakshmi Cotton Mills Limited
INE715A01015,WHEELS,EQ,Wheels India Limited
INE715B01013,ANDHRSUGAR,EQ,The Andhra Sugars Limited
INE716A01013,WHIRLPOOL,EQ,Whirlpool of India Limited
INE716B01011,TIPSINDLTD,BE,TIPS Industries Limited
INE718H01014,AUTOIND,BE,Autoline Industries Limited
INE719A01017,ZANDUREALT,BE,Zandu Realty Limited
INE720A01015,KOTHARIPET,EQ,Kothari Petrochemicals Limited
INE721A01013,SRTRANSFIN,EQ,Shriram Transport Finance Company Limited
INE722A01011,SHRIRAMCIT,EQ,Shriram City Union Finance Limited
INE722H01016,RJL,EQ,Renaissance Jewellery Limited
INE722J01012,RKDL,BE,Ravi Kumar Distilleries Limited
INE725A01022,NBVENTURES,EQ,Nava Bharat Ventures Limited
INE725E01024,ORISSAMINE,EQ,The Orissa Minerals Development Company Limited
INE725G01011,ICRA,EQ,ICRA Limited
INE725L01011,KARMAENG,BE,Karma Energy Limited
INE726G01019,ICICIPRULI,EQ,ICICI Prudential Life Insurance Company Limited
INE726L01019,WEIZFOREX,EQ,Weizmann Forex Limited
INE726V01018,PRICOLLTD,EQ,Pricol Limited
INE727B01026,GENESYS,EQ,Genesys International Corporation Limited
INE727S01012,BRNL,EQ,Bharat Road Network Limited
INE729D01010,KILITCH,EQ,Kilitch Drugs (India) Limited
INE730A01022,ORICONENT,EQ,Oricon Enterprises Limited
INE731A01020,ARCHIES,EQ,Archies Limited
INE731C01018,KHAITANLTD,EQ,Khaitan (India) Limited
INE731H01025,ACE,EQ,Action Construction Equipment Limited
INE731U01010,DIGJAMLTD,BE,Digjam Limited
INE732A01036,KIRLOSBROS,EQ,Kirloskar Brothers Limited
INE732C01016,NCLIND,EQ,NCL Industries Limited
INE732F01019,ISMTLTD,BE,ISMT Limited
INE733A01018,STARPAPER,EQ,Star Paper Mills Limited
INE733E01010,NTPC,EQ,NTPC Limited
INE734N01019,SNOWMAN,EQ,Snowman Logistics Limited
INE735M01018,SEPOWER,BE,S.E. Power Limited
INE736A01011,CDSL,EQ,Central Depository Services (India) Limited
INE737B01033,SPHEREGSL,EQ,Sphere Global Services Limited
INE737H01014,FIEMIND,EQ,Fiem Industries Limited
INE738I01010,ECLERX,EQ,eClerx Services Limited
INE739A01015,MOSERBAER,BE,Moser-Baer (I) Limited
INE739E01017,CERA,EQ,Cera Sanitaryware Limited
INE740D01017,NRAIL,EQ,N R Agarwal Industries Limited
INE741L01018,DUCON,EQ,Ducon Infratechnologies Limited
INE742A01019,PETRONENGG,EQ,Petron Engineering Construction Limited
INE742B01025,GUFICBIO,EQ,Gufic Biosciences Limited
INE742C01031,JINDRILL,EQ,Jindal Drilling And Industries Limited
INE742F01042,ADANIPORTS,EQ,Adani Ports and Special Economic Zone Limited
INE743C01013,MONNETISPA,EQ,Monnet Ispat and Energy Limited
INE743M01012,ORIENTREF,EQ,Orient Refractories Limited
INE745G01035,MCX,EQ,Multi Commodity Exchange of India Limited
INE747B01016,NEXTMEDIA,BE,Next Mediaworks Limited
INE747K01017,TARAPUR,EQ,Tarapur Transformers Limited
INE748A01016,MBECL,BE,Mcnally Bharat Engineering Company Limited
INE748C01020,3IINFOTECH,EQ,3i Infotech Limited
INE748T01016,SIMBHALS,EQ,Simbhaoli Sugars Limited
INE749A01030,JINDALSTEL,EQ,Jindal Steel & Power Limited
INE749B01012,ORTINLABSS,BE,Ortin Laboratories Limited
INE750A01020,ORIENTHOT,EQ,Oriental Hotels Limited
INE750C01026,MARKSANS,EQ,Marksans Pharma Limited
INE750M01017,HEXATRADEX,BE,Hexa Tradex Limited
INE752E01010,POWERGRID,EQ,Power Grid Corporation of India Limited
INE752G01015,MSPL,BE,MSP Steel & Power Limited
INE752H01013,CARERATING,EQ,CARE Ratings Limited
INE752P01024,FRETAIL,EQ,Future Retail Limited
INE753K01015,EMMBI,EQ,Emmbi Industries Limited
INE754A01014,SUBEX,EQ,Subex Limited
INE756C01015,NDGL,EQ,Naga Dhunseri Group Limited
INE757A01017,COSMOFILMS,EQ,Cosmo Films Limited
INE757B01015,SHREYAS,EQ,Shreyas Shipping & Logistics Limited
INE758C01029,AHLUCONT,EQ,Ahluwalia Contracts (India) Limited
INE759A01021,MASTEK,EQ,Mastek Limited
INE759V01019,TMRVL,EQ,The Mandhana Retail Ventures Limited
INE760A01029,KOKUYOCMLN,EQ,Kokuyo Camlin Limited
INE760L01018,TBZ,EQ,Tribhovandas Bhimji Zaveri Limited
INE761H01022,PAGEIND,EQ,Page Industries Limited
INE763A01023,POLARIS,EQ,POLARIS CONSULTING & SERVICES LIMITED
INE763I01026,TRIL,EQ,Transformers And Rectifiers (India) Limited
INE764D01017,VSTTILLERS,EQ,V.S.T Tillers Tractors Limited
INE764L01010,SADBHIN,EQ,Sadbhav Infrastructure Project Limited
INE765G01017,ICICIGI,EQ,ICICI Lombard General Insurance Company Limited
INE766A01018,PAEL,BE,PAE Limited
INE766P01016,MAHLOG,EQ,Mahindra Logistics Limited
INE767A01016,AARTIDRUGS,EQ,Aarti Drugs Limited
INE768C01010,ZYDUSWELL,EQ,Zydus Wellness Limited
INE768E01024,AICHAMP,BE,AI Champdany Industries Limited
INE769A01020,AARTIIND,EQ,Aarti Industries Limited
INE771A01026,MIRZAINT,EQ,Mirza International Limited
INE773I01017,ALKALI,EQ,Alkali Metals Limited
INE774D01024,M&MFIN,EQ,Mahindra & Mahindra Financial Services Limited
INE775A01035,MOTHERSUMI,EQ,Motherson Sumi Systems Limited
INE775B01025,KWALITY,EQ,kwality limited
INE776C01039,GMRINFRA,EQ,GMR Infrastructure Limited
INE776I01010,MEP,EQ,MEP Infrastructure Developers Limited
INE778A01021,TECHIN,BE,Techindia Nirman Limited
INE778B01029,ESTER,EQ,Ester Industries Limited
INE778K01012,EMAMIINFRA,EQ,Emami Infrastructure Limited
INE780C01023,JMFINANCIL,EQ,JM Financial Limited
INE781A01025,INTENTECH,BE,Intense Technologies Limited
INE781B01015,NOIDATOLL,EQ,Noida Toll Bridge Company Limited
INE782A01015,JCHAC,EQ,Johnson Controls � Hitachi Air Conditioning India Limited
INE782E01017,HESTERBIO,EQ,Hester Biosciences Limited
INE782L01012,SANCO,EQ,Sanco Industries Limited
INE784B01035,WINSOME,EQ,Winsome Yarns Limited
INE785A01026,JAYAGROGN,EQ,Jayant Agro Organics Limited
INE785C01048,LITL,BE,Lanco Infratech Limited
INE785M01013,PCJEWELLER,EQ,PC Jeweller Limited
INE786A01032,JKLAKSHMI,EQ,JK Lakshmi Cement Limited
INE786F01031,UTTAMSUGAR,EQ,Uttam Sugar Mills Limited
INE787D01026,BALKRISIND,EQ,Balkrishna Industries Limited
INE788B01028,INDSWFTLTD,BE,Ind-Swift Limited
INE788H01017,HILTON,EQ,Hilton Metal Forging Limited
INE789E01012,JKPAPER,EQ,JK Paper Limited
INE790B01024,KCPSUGIND,EQ,KCP Sugar and Industries Corporation Limited
INE790C01014,PATSPINLTD,EQ,Patspin India Limited
INE790G01031,SHILPAMED,EQ,Shilpa Medicare Limited
INE791A01024,BLBLIMITED,BE,BLB Limited
INE791I01019,BRIGADE,EQ,Brigade Enterprises Limited
INE792H01019,GLOBALVECT,EQ,Global Vectra Helicorp Limited
INE792I01017,CORDSCABLE,BE,Cords Cable Industries Limited
INE793A01012,ACCELYA,EQ,Accelya Kale Solutions Limited
INE794A01010,NEULANDLAB,EQ,Neuland Laboratories Limited
INE794B01026,BALAJITELE,EQ,Balaji Telefilms Limited
INE795G01014,HDFCLIFE,EQ,HDFC Standard Life Insurance Company Limited
INE796G01012,JINDALPHOT,BE,Jindal Photo Limited
INE797F01012,JUBLFOOD,EQ,Jubilant Foodworks Limited
INE797H01018,TGBHOTELS,EQ,TGB Banquets And Hotels Limited
INE799L01016,TARAJEWELS,EQ,Tara Jewels Limited
INE800A01015,BIRLACABLE,BE,Birla Cable Limited
INE800H01010,OMAXE,EQ,Omaxe Limited
INE802B01019,LINCPEN,EQ,Linc Pen & Plastics Limited
INE802C01017,SSWL,EQ,Steel Strips Wheels Limited
INE802G01018,JETAIRWAYS,EQ,Jet Airways (India) Limited
INE803H01014,RUCHIRA,EQ,Ruchira Papers Limited
INE804H01012,TFL,BE,Transwarranty Finance Limited
INE805A01014,GOLDTECH,BE,Goldstone Technologies Limited
INE805B01012,MANGTIMBER,BE,Mangalam Timber Products Limited
INE805C01028,KCP,EQ,KCP Limited
INE805D01034,SUNTECK,EQ,Sunteck Realty Limited
INE806A01020,VIKASECO,EQ,Vikas EcoTech Limited
INE806C01018,TIL,EQ,TIL Limited
INE806F01011,VIJSHAN,EQ,Vijay Shanthi Builders Limited
INE807F01027,SEQUENT,EQ,Sequent Scientific Limited
INE807K01035,SCHAND,EQ,S Chand And Company Limited
INE808B01016,OPTOCIRCUI,BE,Opto Circuits (India) Limited
INE809I01019,ONMOBILE,EQ,OnMobile Global Limited
INE811K01011,PRESTIGE,EQ,Prestige Estates Projects Limited
INE812G01025,SMSPHARMA,EQ,SMS Pharmaceuticals Limited
INE813A01018,MAHLIFE,EQ,Mahindra Lifespace Developers Limited
INE813H01021,TORNTPOWER,EQ,Torrent Power Limited
INE814H01011,ADANIPOWER,EQ,Adani Power Limited
INE816B01019,FILATEX,EQ,Filatex India Limited
INE817A01019,MELSTAR,BE,Melstar Information Technologies Limited
INE817H01014,BURNPUR,BE,Burnpur Cement Limited
INE818A01017,SELAN,BE,Selan Exploration Technology Limited
INE818H01020,DAAWAT,EQ,LT Foods Limited
INE819B01021,JENSONICOL,BE,Jenson & Nicholson (India) Limited
INE819L01012,ELGIRUBCO,EQ,Elgi Rubber Company Limited
INE821I01014,IRB,EQ,IRB Infrastructure Developers Limited
